,label,score
757,NEGATIVE,0.9935327768325806
758,NEGATIVE,0.989453911781311
759,NEGATIVE,0.9921940565109253
760,POSITIVE,0.9998757839202881
761,NEGATIVE,0.9918393492698669
762,NEGATIVE,0.999150276184082
763,POSITIVE,0.9958010315895081
764,NEGATIVE,0.9992421865463257
765,NEGATIVE,0.9994451403617859
766,NEGATIVE,0.9755659699440002
767,NEGATIVE,0.9985525012016296
768,NEGATIVE,0.9835364818572998
769,NEGATIVE,0.9977763295173645
770,POSITIVE,0.9997770190238953
771,NEGATIVE,0.9943215847015381
772,NEGATIVE,0.9969272017478943
773,NEGATIVE,0.9972466230392456
774,POSITIVE,0.7911194562911987
775,NEGATIVE,0.9952308535575867
776,NEGATIVE,0.996340811252594
777,NEGATIVE,0.9991021156311035
778,POSITIVE,0.996437668800354
779,NEGATIVE,0.9448381066322327
780,NEGATIVE,0.997991681098938
781,NEGATIVE,0.9569565057754517
782,NEGATIVE,0.9976073503494263
783,NEGATIVE,0.9970995187759399
784,NEGATIVE,0.9765095710754395
785,NEGATIVE,0.9904434084892273
786,NEGATIVE,0.9987217783927917
787,POSITIVE,0.9896659851074219
788,NEGATIVE,0.9992766976356506
789,NEGATIVE,0.9427738785743713
790,POSITIVE,0.9552615284919739
791,POSITIVE,0.9760538339614868
792,POSITIVE,0.9997789263725281
793,NEGATIVE,0.9981096982955933
794,NEGATIVE,0.9990763664245605
795,NEGATIVE,0.9953540563583374
796,POSITIVE,0.9991089701652527
797,NEGATIVE,0.9990783929824829
798,POSITIVE,0.992264986038208
799,NEGATIVE,0.7569422125816345
800,POSITIVE,0.9694975018501282
801,NEGATIVE,0.932307779788971
802,POSITIVE,0.999631404876709
803,POSITIVE,0.8687548041343689
804,NEGATIVE,0.9947800636291504
805,POSITIVE,0.998307466506958
806,POSITIVE,0.7359864115715027
807,NEGATIVE,0.9849755167961121
808,NEGATIVE,0.9983025789260864
809,POSITIVE,0.9884048700332642
810,NEGATIVE,0.9995344877243042
811,NEGATIVE,0.999357283115387
812,NEGATIVE,0.563795804977417
813,POSITIVE,0.9998524188995361
814,POSITIVE,0.6327764987945557
815,NEGATIVE,0.9985846281051636
816,NEGATIVE,0.9981061220169067
817,NEGATIVE,0.9691742062568665
818,POSITIVE,0.9998612403869629
819,POSITIVE,0.9766977429389954
820,POSITIVE,0.9998722076416016
821,POSITIVE,0.9987398982048035
822,POSITIVE,0.9979482293128967
823,NEGATIVE,0.9996225833892822
824,NEGATIVE,0.9594971537590027
825,POSITIVE,0.9936563372612
826,POSITIVE,0.9994538426399231
827,POSITIVE,0.9984939098358154
828,POSITIVE,0.6462056636810303
829,POSITIVE,0.9980658888816833
830,NEGATIVE,0.8114484548568726
831,NEGATIVE,0.9952934384346008
832,NEGATIVE,0.9643372893333435
833,POSITIVE,0.999743640422821
834,NEGATIVE,0.9974787831306458
835,POSITIVE,0.9971331357955933
836,POSITIVE,0.9930023550987244
837,NEGATIVE,0.9986128807067871
838,POSITIVE,0.7522566318511963
839,NEGATIVE,0.9976451992988586
840,NEGATIVE,0.992886483669281
841,NEGATIVE,0.9990710020065308
842,NEGATIVE,0.9954015016555786
843,NEGATIVE,0.7991781830787659
844,NEGATIVE,0.9939672946929932
845,NEGATIVE,0.9005590081214905
846,NEGATIVE,0.9963335990905762
847,POSITIVE,0.7064893841743469
848,NEGATIVE,0.9954364895820618
849,NEGATIVE,0.9967042803764343
850,POSITIVE,0.5235069990158081
851,NEGATIVE,0.9840588569641113
852,NEGATIVE,0.9971516728401184
853,NEGATIVE,0.9859451651573181
854,POSITIVE,0.9947276711463928
855,POSITIVE,0.9981738328933716
856,NEGATIVE,0.9943808913230896
857,NEGATIVE,0.9954149723052979
858,NEGATIVE,0.9952884912490845
859,NEGATIVE,0.9919339418411255
860,POSITIVE,0.9936403632164001
861,NEGATIVE,0.5520982146263123
862,NEGATIVE,0.8149458765983582
863,POSITIVE,0.7109931707382202
864,NEGATIVE,0.9977185726165771
865,POSITIVE,0.9972309470176697
866,NEGATIVE,0.9994877576828003
867,NEGATIVE,0.9936360120773315
868,POSITIVE,0.9893547296524048
869,POSITIVE,0.9937357902526855
870,NEGATIVE,0.9967600703239441
871,POSITIVE,0.727728009223938
872,NEGATIVE,0.9231488108634949
873,NEGATIVE,0.9819211959838867
874,NEGATIVE,0.9915634393692017
875,POSITIVE,0.99985671043396
876,NEGATIVE,0.9984726309776306
877,POSITIVE,0.9997552037239075
878,POSITIVE,0.9794756770133972
879,NEGATIVE,0.9888434410095215
880,NEGATIVE,0.9970947504043579
881,POSITIVE,0.6895630955696106
882,NEGATIVE,0.9963337182998657
883,NEGATIVE,0.9795747399330139
884,POSITIVE,0.9613090753555298
885,NEGATIVE,0.9805313944816589
886,NEGATIVE,0.9993802309036255
887,NEGATIVE,0.9991244673728943
888,NEGATIVE,0.9978407621383667
889,POSITIVE,0.8270586729049683
890,POSITIVE,0.9627183675765991
891,NEGATIVE,0.980160117149353
892,POSITIVE,0.9601637721061707
893,POSITIVE,0.9922047257423401
894,NEGATIVE,0.8858485221862793
895,POSITIVE,0.9709388613700867
896,NEGATIVE,0.9852207899093628
897,NEGATIVE,0.9957499504089355
898,POSITIVE,0.9936403632164001
899,NEGATIVE,0.9865344762802124
900,POSITIVE,0.7537789940834045
901,POSITIVE,0.6480249762535095
902,NEGATIVE,0.8903217315673828
903,NEGATIVE,0.9654094576835632
904,POSITIVE,0.999849796295166
905,NEGATIVE,0.9724135398864746
906,POSITIVE,0.999854564666748
907,POSITIVE,0.9061739444732666
908,NEGATIVE,0.9995860457420349
909,NEGATIVE,0.9464229941368103
910,POSITIVE,0.9725658297538757
911,POSITIVE,0.9982200264930725
912,POSITIVE,0.9852702617645264
913,NEGATIVE,0.9928066730499268
914,NEGATIVE,0.9934979677200317
915,POSITIVE,0.9990684390068054
916,NEGATIVE,0.9516000151634216
917,NEGATIVE,0.9941951632499695
918,POSITIVE,0.9349701404571533
919,NEGATIVE,0.9927346706390381
920,POSITIVE,0.9998583793640137
921,POSITIVE,0.8782259821891785
922,POSITIVE,0.9745287299156189
923,NEGATIVE,0.9700846076011658
924,POSITIVE,0.9998052716255188
925,POSITIVE,0.9988634586334229
926,POSITIVE,0.9979129433631897
927,POSITIVE,0.9998551607131958
928,POSITIVE,0.9997968077659607
929,NEGATIVE,0.6039609313011169
930,POSITIVE,0.9850873947143555
931,POSITIVE,0.9996341466903687
932,POSITIVE,0.9997968077659607
933,POSITIVE,0.9995182752609253
934,POSITIVE,0.999721348285675
935,NEGATIVE,0.7119387984275818
936,NEGATIVE,0.9613919258117676
937,NEGATIVE,0.9261435270309448
938,POSITIVE,0.9744763374328613
939,POSITIVE,0.9921329617500305
940,POSITIVE,0.9942343831062317
941,POSITIVE,0.9947264790534973
942,POSITIVE,0.9841576218605042
943,POSITIVE,0.5405744314193726
944,POSITIVE,0.956024706363678
945,NEGATIVE,0.8685010671615601
946,NEGATIVE,0.9838113188743591
947,NEGATIVE,0.9991006851196289
948,NEGATIVE,0.9931148886680603
949,POSITIVE,0.9997535347938538
950,NEGATIVE,0.9948509335517883
951,POSITIVE,0.9993094205856323
952,POSITIVE,0.9985761642456055
953,POSITIVE,0.9466128945350647
954,NEGATIVE,0.9752699732780457
955,POSITIVE,0.9965200424194336
956,POSITIVE,0.9998038411140442
957,POSITIVE,0.99933260679245
958,NEGATIVE,0.9971544742584229
959,NEGATIVE,0.9551270008087158
960,NEGATIVE,0.9993017911911011
961,NEGATIVE,0.9990488886833191
962,NEGATIVE,0.9946776628494263
963,NEGATIVE,0.9937614798545837
964,POSITIVE,0.9963650703430176
965,NEGATIVE,0.9698750972747803
966,NEGATIVE,0.9889146685600281
967,POSITIVE,0.9998409748077393
968,POSITIVE,0.9989022016525269
969,NEGATIVE,0.9991784691810608
970,NEGATIVE,0.9968031644821167
971,NEGATIVE,0.9921240210533142
972,NEGATIVE,0.9990707635879517
973,NEGATIVE,0.9887511134147644
974,NEGATIVE,0.8098523616790771
975,NEGATIVE,0.9823617339134216
976,NEGATIVE,0.9979530572891235
977,POSITIVE,0.9995985627174377
978,POSITIVE,0.9955387711524963
979,POSITIVE,0.9769307374954224
980,NEGATIVE,0.9186692833900452
981,NEGATIVE,0.9871059656143188
982,NEGATIVE,0.9878871440887451
983,NEGATIVE,0.9968728423118591
984,NEGATIVE,0.99965500831604
985,NEGATIVE,0.99611496925354
986,POSITIVE,0.9538747072219849
987,NEGATIVE,0.5682570934295654
988,POSITIVE,0.9998340606689453
989,POSITIVE,0.9433776140213013
990,POSITIVE,0.9087767004966736
991,NEGATIVE,0.9994353652000427
992,NEGATIVE,0.9917586445808411
993,NEGATIVE,0.9979144930839539
994,NEGATIVE,0.9915984869003296
995,NEGATIVE,0.9971123933792114
996,NEGATIVE,0.995776891708374
997,POSITIVE,0.9935264587402344
998,NEGATIVE,0.9921299815177917
999,NEGATIVE,0.9981016516685486
1000,NEGATIVE,0.9592626690864563
1001,POSITIVE,0.9996711015701294
1002,POSITIVE,0.9996708631515503
1003,POSITIVE,0.9998247027397156
1004,POSITIVE,0.9998652935028076
1005,POSITIVE,0.9996131062507629
1006,NEGATIVE,0.9936018586158752
1007,POSITIVE,0.5451696515083313
1008,POSITIVE,0.8037073016166687
1009,POSITIVE,0.5846013426780701
1010,NEGATIVE,0.9664917588233948
1011,NEGATIVE,0.8574254512786865
1012,NEGATIVE,0.996208667755127
1013,POSITIVE,0.9587683081626892
1014,POSITIVE,0.9998476505279541
1015,NEGATIVE,0.8011682629585266
1016,POSITIVE,0.9926424622535706
1017,POSITIVE,0.9998773336410522
1018,NEGATIVE,0.8832646608352661
1019,POSITIVE,0.9852182269096375
1020,POSITIVE,0.999825656414032
1021,POSITIVE,0.5095526576042175
1022,POSITIVE,0.9998542070388794
1023,POSITIVE,0.9998378753662109
1024,POSITIVE,0.9996592998504639
1025,POSITIVE,0.9947740435600281
1026,NEGATIVE,0.9497423768043518
1027,NEGATIVE,0.5356022119522095
1028,POSITIVE,0.9995216131210327
1029,NEGATIVE,0.999556839466095
1030,NEGATIVE,0.9926570057868958
1031,NEGATIVE,0.6808284521102905
1032,NEGATIVE,0.9913462996482849
1033,NEGATIVE,0.9908450245857239
1034,POSITIVE,0.9935402274131775
1035,NEGATIVE,0.9962831139564514
1036,POSITIVE,0.9787648916244507
1037,POSITIVE,0.9997215867042542
1038,POSITIVE,0.9950950145721436
1039,POSITIVE,0.9959675073623657
1040,NEGATIVE,0.972109854221344
1041,NEGATIVE,0.9516000151634216
1042,NEGATIVE,0.6396327614784241
1043,NEGATIVE,0.9947657585144043
1044,NEGATIVE,0.9827090501785278
1045,NEGATIVE,0.984889566898346
1046,NEGATIVE,0.9877267479896545
1047,NEGATIVE,0.9371517896652222
1048,POSITIVE,0.9887816309928894
1049,POSITIVE,0.9997429251670837
1050,NEGATIVE,0.9880391955375671
1051,NEGATIVE,0.9886618852615356
1052,NEGATIVE,0.9767934083938599
1053,NEGATIVE,0.9506736397743225
1054,NEGATIVE,0.9900941252708435
1055,NEGATIVE,0.9923526644706726
1056,NEGATIVE,0.9922707080841064
1057,NEGATIVE,0.9890955090522766
1058,NEGATIVE,0.9244794249534607
1059,NEGATIVE,0.997729480266571
1060,NEGATIVE,0.9866474866867065
1061,NEGATIVE,0.989334762096405
1062,NEGATIVE,0.9946038126945496
1063,NEGATIVE,0.9804860353469849
1064,NEGATIVE,0.9948424696922302
1065,NEGATIVE,0.9804368615150452
1066,NEGATIVE,0.995108425617218
1067,NEGATIVE,0.98826664686203
1068,NEGATIVE,0.9980031847953796
1069,NEGATIVE,0.9699763655662537
1070,NEGATIVE,0.992289125919342
1071,NEGATIVE,0.9953094124794006
1072,NEGATIVE,0.9944990277290344
1073,NEGATIVE,0.9872433543205261
1074,NEGATIVE,0.8849755525588989
1075,NEGATIVE,0.9841878414154053
1076,NEGATIVE,0.9673056602478027
